# File generated by CMD 3.7 (http://stev.oapd.inaf.it/cmd) on Thu Jul 18 21:52:46 UTC 2024
# isochrones based on PARSEC release v1.2S +  COLIBRI S_37 + S_35 + PR16
# Basic references: Bressan et al. (2012), MNRAS, 427, 127 + Chen et al. (2014, 2015), MNRAS, 444, 2525 + MNRAS, 452, 1068 + Tang et al. (2014), MNRAS, 445, 4287 + Marigo et al. (2017), ApJ, 835, 77 + Pastorelli al. (2019), MNRAS, 485, 5666 + Pastorelli al. (2020), MNRAS, in press
# Thermal pulse cycles included 
# On RGB, assumed Reimers mass loss with efficiency eta=0.2
# LPV periods and growth rates added cf. Trabucchi et al. (2019)
# but fundamental-mode LPV periods are from Trabucchi et al. (2021)
# Photometric system: DECAM (ABmags)
# Using YBC version of bolometric corrections as in Chen et al. (2019)
# O-rich circumstellar dpmod60alox40 dust from Groenewegen (2006)
# C-rich circumstellar AMCSIC15 dust from Groenewegen (2006)
# IMF: Kroupa (2001, 2002) + Kroupa et al. (2013) canonical two-part-power law IMF corrected for unresolved binaries 
# Kind of output: isochrone tables
# Zini     MH   logAge Mini        int_IMF         Mass   logL    logTe  logg  label   McoreTP C_O  period0  period1  period2  period3  period4  pmode  Mloss  tau1m   X   Y   Xc  Xn  Xo  Cexcess  Z 	 mbolmag  umag    gmag    rmag    imag    zmag    Ymag
0.00043772 -1.55000 10.06819 0.8152152896 2.4239315580 0.749 1.773 3.7661 2.556 4 0.000 0.526 0.00 0.00 0.00 0.00 0.00 -1 -1e-30 0.00 7.438e-01 2.558e-01 7.843e-05 2.301e-05 1.992e-04 -1.000 4.564e-04 0.336 1.267 0.634 0.286 0.194 0.169 0.167
0.00043772 -1.55000 10.06819 0.8152635098 2.4239477054 0.749 1.779 3.7636 2.540 4 0.000 0.526 0.00 0.00 0.00 0.00 0.00 -1 -1e-30 0.00 7.438e-01 2.558e-01 7.843e-05 2.301e-05 1.992e-04 -1.000 4.564e-04 0.323 1.270 0.63 0.272 0.176 0.149 0.145
0.00043772 -1.55000 10.06819 0.8153108358 2.4239635513 0.750 1.784 3.7614 2.526 4 0.000 0.526 0.00 0.00 0.00 0.00 0.00 -1 -1e-30 0.00 7.438e-01 2.558e-01 7.843e-05 2.301e-05 1.992e-04 -1.000 4.565e-04 0.309 1.272 0.625 0.259 0.159 0.129 0.125
0.00043772 -1.55000 10.06819 0.8153586388 2.4239795546 0.750 1.790 3.7592 2.512 4 0.000 0.526 0.00 0.00 0.00 0.00 0.00 -1 -1e-30 0.00 7.438e-01 2.558e-01 7.843e-05 2.301e-05 1.992e-04 -1.000 4.564e-04 0.295 1.272 0.619 0.245 0.141 0.109 0.104
0.00043772 -1.55000 10.06819 0.8154064417 2.4239955558 0.750 1.796 3.7572 2.497 4 0.000 0.526 0.00 0.00 0.00 0.00 0.00 -1 -1e-30 0.00 7.438e-01 2.558e-01 7.843e-05 2.301e-05 1.992e-04 -1.000 4.564e-04 0.279 1.272 0.611 0.230 0.122 0.088 0.082
0.00043772 -1.55000 10.06819 0.8154546022 2.4240116746 0.750 1.804 3.7548 2.480 4 0.000 0.526 0.00 0.00 0.00 0.00 0.00 -1 -1e-30 0.00 7.438e-01 2.558e-01 7.843e-05 2.301e-05 1.992e-04 -1.000 4.564e-04 0.260 1.270 0.601 0.210 0.099 0.063 0.056
0.00043772 -1.55000 10.06819 0.8154641986 2.4240148861 0.750 1.804 3.7553 2.482 4 0.000 0.526 0.00 0.00 0.00 0.00 0.00 -1 -1e-30 0.00 7.438e-01 2.558e-01 7.843e-05 2.301e-05 1.992e-04 -1.000 4.564e-04 0.261 1.268 0.6 0.212 0.101 0.065 0.059
0.00043772 -1.55000 10.06819 0.8155136108 2.4240314211 0.750 1.815 3.7521 2.459 4 0.000 0.526 0.00 0.00 0.00 0.00 0.00 -1 -1e-30 0.00 7.438e-01 2.558e-01 7.843e-05 2.301e-05 1.992e-04 -1.000 4.565e-04 0.233 1.264 0.584 0.184 0.068 0.029 0.021
0.00043772 -1.55000 10.06819 0.8155621886 2.4240476745 0.750 1.830 3.7485 2.429 4 0.000 0.526 0.00 0.00 0.00 0.00 0.00 -1 -1e-30 0.00 7.438e-01 2.558e-01 7.843e-05 2.301e-05 1.992e-04 -1.000 4.565e-04 0.194 1.253 0.56 0.146 0.024 -0.019 -0.028
0.00043772 -1.55000 10.06819 0.8156031966 2.4240613935 0.750 1.861 3.7425 2.374 4 0.000 0.526 0.00 0.00 0.00 0.00 0.00 -1 -1e-30 0.00 7.438e-01 2.558e-01 7.843e-05 2.301e-05 1.992e-04 -1.000 4.564e-04 0.117 1.225 0.506 0.070 -0.062 -0.111 -0.123
0.00043772 -1.55000 10.06819 0.8156253695 2.4240688107 0.750 1.900 3.7357 2.308 4 0.000 0.526 0.00 0.00 0.00 0.00 0.00 -1 -1e-30 0.00 7.438e-01 2.558e-01 7.843e-05 2.301e-05 1.992e-04 -1.000 4.564e-04 0.019 1.186 0.435 -0.026 -0.169 -0.226 -0.241
0.00043772 -1.55000 10.06819 0.8156353235 2.4240721403 0.750 1.941 3.7296 2.242 4 0.000 0.526 0.00 0.00 0.00 0.00 0.00 -1 -1e-30 0.00 7.438e-01 2.558e-01 7.843e-05 2.301e-05 1.992e-04 -1.000 4.564e-04 -0.083 1.141 0.3580000000 -0.126 -0.280 -0.343 -0.361
0.00043772 -1.55000 10.06819 0.8156398535 2.4240736555 0.750 1.982 3.7242 2.179 4 0.000 0.526 0.00 0.00 0.00 0.00 0.00 -1 -1e-30 0.00 7.438e-01 2.558e-01 7.843e-05 2.301e-05 1.992e-04 -1.000 4.564e-04 -0.186 1.093 0.278 -0.227 -0.390 -0.459 -0.479
0.00043772 -1.55000 10.06819 0.8156419396 2.4240743533 0.750 2.019 3.7199 2.125 4 0.000 0.526 0.00 0.00 0.00 0.00 0.00 -1 -1e-30 0.00 7.438e-01 2.558e-01 7.843e-05 2.301e-05 1.992e-04 -1.000 4.564e-04 -0.278 1.045 0.205 -0.317 -0.487 -0.561 -0.583
0.00043772 -1.55000 10.06819 0.8156427741 2.4240746324 0.750 2.041 3.7177 2.095 7 0.000 0.526 0.00 0.00 0.00 0.00 0.00 -1 -1e-30 0.00 7.438e-01 2.558e-01 7.843e-05 2.301e-05 1.992e-04 -1.000 4.564e-04 -0.332 1.017 0.1619999999 -0.370 -0.543 -0.620 -0.643
0.00043772 -1.55000 10.06819 0.8156439066 2.4240750112 0.750 2.082 3.7140 2.039 7 0.000 0.526 0.00 0.00 0.00 0.00 0.00 -1 -1e-30 0.00 7.438e-01 2.558e-01 7.843e-05 2.301e-05 1.992e-04 -1.000 4.564e-04 -0.435 0.956 0.077 -0.470 -0.650 -0.731 -0.757
0.00043772 -1.55000 10.06819 0.8156449199 2.4240753501 0.750 2.118 3.7109 1.991 7 0.000 0.526 0.00 0.00 0.00 0.00 0.00 -1 -1e-30 0.00 7.438e-01 2.558e-01 7.843e-05 2.301e-05 1.992e-04 -1.000 4.564e-04 -0.525 0.902 0.0020000000 -0.558 -0.743 -0.827 -0.854
0.00043772 -1.55000 10.06819 0.8156458735 2.4240756691 0.750 2.143 3.7090 1.958 7 0.000 0.526 0.00 0.00 0.00 0.00 0.00 -1 -1e-30 0.00 7.438e-01 2.558e-01 7.843e-05 2.301e-05 1.992e-04 -1.000 4.564e-04 -0.587 0.865 -0.05 -0.618 -0.808 -0.894 -0.922
0.00043772 -1.55000 10.06819 0.8156468272 2.4240759881 0.750 2.162 3.7076 1.933 7 0.000 0.526 0.00 0.00 0.00 0.00 0.00 -1 -1e-30 0.00 7.438e-01 2.558e-01 7.843e-05 2.301e-05 1.992e-04 -1.000 4.564e-04 -0.635 0.837 -0.09 -0.664 -0.856 -0.944 -0.973
0.00043772 -1.55000 10.06819 0.8156483173 2.4240764865 0.750 2.167 3.7073 1.927 7 0.000 0.526 0.00 0.00 0.00 0.00 0.00 -1 -1e-30 0.00 7.438e-01 2.558e-01 7.843e-05 2.301e-05 1.992e-04 -1.000 4.565e-04 -0.647 0.830 -0.099999999 -0.676 -0.868 -0.957 -0.986
0.00043772 -1.55000 10.06819 0.8156510592 2.4240774036 0.750 2.160 3.7078 1.936 7 0.000 0.526 0.00 0.00 0.00 0.00 0.00 -1 -1e-30 0.00 7.438e-01 2.558e-01 7.843e-05 2.301e-05 1.992e-04 -1.000 4.565e-04 -0.630 0.839 -0.086 -0.660 -0.851 -0.939 -0.968
0.00043772 -1.55000 10.06819 0.8156555891 2.4240789188 0.750 2.149 3.7087 1.951 7 0.000 0.526 0.00 0.00 0.00 0.00 0.00 -1 -1e-30 0.00 7.438e-01 2.558e-01 7.843e-05 2.301e-05 1.992e-04 -1.000 4.564e-04 -0.602 0.855 -0.063 -0.632 -0.822 -0.909 -0.937
0.00043772 -1.55000 10.06819 0.8156830668 2.4240881091 0.750 2.161 3.7075 1.934 7 0.000 0.526 0.00 0.00 0.00 0.00 0.00 -1 -1e-30 0.00 7.438e-01 2.558e-01 7.843e-05 2.301e-05 1.992e-04 -1.000 4.564e-04 -0.633 0.841 -0.087 -0.662 -0.854 -0.942 -0.971
0.00043772 -1.55000 10.06819 0.8156998158 2.4240937106 0.750 2.176 3.7061 1.913 7 0.000 0.526 0.00 0.00 0.00 0.00 0.00 -1 -1e-30 0.00 7.438e-01 2.558e-01 7.843e-05 2.301e-05 1.992e-04 -1.000 4.564e-04 -0.671 0.821 -0.118000000 -0.699 -0.893 -0.983 -1.013
0.00043772 -1.55000 10.06819 0.8157200813 2.4241004879 0.750 2.218 3.7028 1.858 7 0.000 0.526 0.00 0.00 0.00 0.00 0.00 -1 -1e-30 0.00 7.438e-01 2.558e-01 7.843e-05 2.301e-05 1.992e-04 -1.000 4.565e-04 -0.775 0.763 -0.203 -0.800 -1.000 -1.094 -1.126
0.00043772 -1.55000 10.06819 0.8157407641 2.4241074043 0.750 2.263 3.6993 1.800 7 0.000 0.526 0.00 0.00 0.00 0.00 0.00 -1 -1e-30 0.00 7.438e-01 2.558e-01 7.843e-05 2.301e-05 1.992e-04 -1.000 4.564e-04 -0.887 0.700 -0.296 -0.908 -1.115 -1.214 -1.247
0.00043772 -1.55000 10.06819 0.8157593012 2.4241136028 0.750 2.306 3.6961 1.743 7 0.000 0.526 0.00 0.00 0.00 0.00 0.00 -1 -1e-30 0.00 7.438e-01 2.558e-01 7.843e-05 2.301e-05 1.992e-04 -1.000 4.564e-04 -0.995 0.641 -0.384 -1.012 -1.225 -1.328 -1.363
0.00043772 -1.55000 10.06819 0.8157758117 2.4241191234 0.750 2.349 3.6930 1.688 7 0.000 0.526 0.00 0.00 0.00 0.00 0.00 -1 -1e-30 0.00 7.438e-01 2.558e-01 7.842e-05 2.301e-05 1.992e-04 -1.000 4.519e-04 -1.102 0.582 -0.472 -1.115 -1.334 -1.440 -1.478
0.00043772 -1.55000 10.06819 0.8157903552 2.4241239862 0.750 2.391 3.6899 1.634 7 0.000 0.525 0.00 0.00 0.00 0.00 0.00 -1 -1e-30 0.00 7.438e-01 2.558e-01 7.841e-05 2.301e-05 1.992e-04 -1.000 4.504e-04 -1.208 0.525 -0.557999999 -1.216 -1.441 -1.551 -1.590
0.00043772 -1.55000 10.06819 0.8158031106 2.4241282508 0.750 2.433 3.6869 1.580 7 0.000 0.525 0.00 0.00 0.00 0.00 0.00 -1 -1e-30 0.00 7.438e-01 2.558e-01 7.836e-05 2.303e-05 1.992e-04 -1.000 4.505e-04 -1.312 0.471 -0.642 -1.315 -1.545 -1.660 -1.701
0.00043772 -1.55000 10.06819 0.8158143759 2.4241320171 0.750 2.474 3.6839 1.526 7 0.000 0.523 0.00 0.00 0.00 0.00 0.00 -1 -1e-30 0.00 7.438e-01 2.558e-01 7.816e-05 2.313e-05 1.992e-04 -1.000 4.509e-04 -1.416 0.429 -0.723 -1.415 -1.651 -1.770 -1.812
0.00043772 -1.55000 10.06819 0.8158247471 2.4241354845 0.750 2.517 3.6809 1.472 7 0.000 0.518 6.96 5.53 3.92 3.03 2.45 3 -1e-30 0.00 7.438e-01 2.558e-01 7.758e-05 2.356e-05 1.992e-04 -1.000 4.565e-04 -1.522 0.399 -0.804999999 -1.518 -1.760 -1.882 -1.927
0.00043772 -1.55000 10.06819 0.8158341050 2.4241386129 0.750 2.559 3.6778 1.418 7 0.000 0.510 7.81 6.10 4.30 3.34 2.70 3 -1e-30 0.00 7.437e-01 2.558e-01 7.637e-05 2.475e-05 1.992e-04 -1.000 4.564e-04 -1.627 0.377 -0.882 -1.620 -1.868 -1.994 -2.041
0.00043772 -1.55000 10.06819 0.8158428669 2.4241415420 0.750 2.602 3.6746 1.362 7 0.000 0.498 8.80 6.74 4.74 3.68 2.98 3 -1e-30 0.00 7.437e-01 2.558e-01 7.462e-05 2.678e-05 1.992e-04 -1.000 4.564e-04 -1.735 0.363 -0.959 -1.724 -1.979 -2.109 -2.158
0.00043772 -1.55000 10.06819 0.8158510923 2.4241442918 0.750 2.645 3.6714 1.306 7 0.000 0.486 9.91 7.46 5.22 4.06 3.29 3 -1e-30 0.00 7.437e-01 2.559e-01 7.282e-05 2.897e-05 1.992e-04 -1.000 4.535e-04 -1.843 0.357 -1.033 -1.828 -2.090 -2.225 -2.275
0.00043772 -1.55000 10.06819 0.8158588409 2.4241468820 0.750 2.688 3.6681 1.249 7 0.000 0.475 11.17 8.26 5.75 4.48 3.63 3 -1e-30 0.00 7.436e-01 2.560e-01 7.121e-05 3.094e-05 1.992e-04 -1.000 4.564e-04 -1.951 0.359 -1.104 -1.931 -2.201 -2.340 -2.393
0.00043772 -1.55000 10.06819 0.8158663511 2.4241493925 0.750 2.732 3.6648 1.193 7 0.000 0.466 12.60 9.15 6.34 4.95 4.01 2 -1e-30 0.00 7.435e-01 2.560e-01 6.983e-05 3.264e-05 1.991e-04 -1.000 4.565e-04 -2.059 0.370 -1.171 -2.033 -2.310 -2.454 -2.510
0.00043772 -1.55000 10.06819 0.8158735037 2.4241517834 0.750 2.775 3.6616 1.137 7 0.000 0.459 14.19 10.13 6.99 5.46 4.42 2 -1e-30 0.00 7.434e-01 2.561e-01 6.867e-05 3.406e-05 1.991e-04 -1.000 4.565e-04 -2.167 0.388 -1.234999999 -2.134 -2.419 -2.568 -2.626
0.00043772 -1.55000 10.06819 0.8158799410 2.4241539352 0.750 2.817 3.6583 1.082 7 0.000 0.452 15.96 11.19 7.69 6.02 4.87 2 -1e-30 0.00 7.434e-01 2.562e-01 6.766e-05 3.530e-05 1.991e-04 -1.000 4.564e-04 -2.272 0.417 -1.293 -2.231 -2.525 -2.679 -2.740
0.00043772 -1.55000 10.06819 0.8158853054 2.4241557283 0.750 2.856 3.6552 1.030 7 0.000 0.447 17.80 12.28 8.40 6.58 5.33 2 -1e-30 0.00 7.433e-01 2.563e-01 6.685e-05 3.629e-05 1.990e-04 -1.000 4.564e-04 -2.369 0.416 -1.351 -2.316 -2.619 -2.778 -2.841
0.00043772 -1.55000 10.06819 0.8158898354 2.4241572425 0.750 2.894 3.6522 0.980 7 0.000 0.442 19.83 13.46 9.17 7.19 5.83 2 -1e-30 0.00 7.431e-01 2.564e-01 6.615e-05 3.715e-05 1.989e-04 -1.000 4.564e-04 -2.466 0.415 -1.407 -2.400 -2.712 -2.876 -2.942
0.00043772 -1.55000 10.06819 0.8158936501 2.4241585176 0.750 2.934 3.6490 0.927 7 0.000 0.438 22.17 14.80 10.04 7.89 6.39 2 -1e-30 0.00 7.430e-01 2.566e-01 6.551e-05 3.796e-05 1.988e-04 -1.000 4.535e-04 -2.565 0.422 -1.46 -2.485 -2.807 -2.977 -3.045
0.00043772 -1.55000 10.06819 0.8158973455 2.4241597528 0.750 2.978 3.6454 0.869 7 0.000 0.435 25.09 16.44 11.10 8.74 7.08 1 -1e-30 0.00 7.428e-01 2.567e-01 6.491e-05 3.873e-05 1.987e-04 -1.000 4.565e-04 -2.675 0.431 -1.517 -2.577 -2.911 -3.088 -3.159
0.00043772 -1.55000 10.06819 0.8159010410 2.4241609880 0.750 3.025 3.6416 0.806 7 0.000 0.432 28.65 18.40 12.36 9.75 7.90 1 -1e-30 0.00 7.427e-01 2.568e-01 6.444e-05 3.937e-05 1.984e-04 -1.000 4.565e-04 -2.793 0.441 -1.578 -2.676 -3.022 -3.206 -3.280
0.00043772 -1.55000 10.06819 0.8159043193 2.4241620837 0.750 3.077 3.6373 0.737 7 0.000 0.430 33.20 20.86 13.93 11.00 8.93 1 -1e-30 0.00 7.426e-01 2.570e-01 6.405e-05 3.994e-05 1.982e-04 -1.000 4.564e-04 -2.923 0.456 -1.639 -2.782 -3.142 -3.336 -3.413
0.00043772 -1.55000 10.06819 0.8159054518 2.4241624622 0.750 3.109 3.6346 0.695 7 0.000 0.429 36.32 22.51 14.98 11.85 9.61 1 -1e-30 0.00 7.426e-01 2.570e-01 6.392e-05 4.016e-05 1.981e-04 -1.000 4.564e-04 -3.002 0.469 -1.674 -2.845 -3.214 -3.413 -3.493
0.00043772 -1.55000 10.06819 0.8159056902 2.4241625419 0.750 3.117 3.6339 0.684 7 0.000 0.429 37.21 22.98 15.28 12.09 9.81 1 -1e-30 0.00 7.425e-01 2.570e-01 6.388e-05 4.024e-05 1.981e-04 -1.000 4.564e-04 -3.023 0.472 -1.683 -2.862 -3.234 -3.434 -3.515
0.00043772 -1.55000 10.06819 0.8159059882 2.4241626415 0.750 3.131 3.6328 0.666 7 0.000 0.429 38.66 23.74 15.76 12.48 10.12 1 -1e-30 0.00 7.425e-01 2.571e-01 6.382e-05 4.038e-05 1.980e-04 -1.000 4.565e-04 -3.057 0.476 -1.698 -2.889 -3.265 -3.468 -3.550
0.00043772 -1.55000 10.06819 0.8159064651 2.4241628009 0.750 3.158 3.6305 0.629 7 0.000 0.427 41.80 25.37 16.80 13.31 10.80 1 -1e-30 0.00 7.423e-01 2.572e-01 6.345e-05 4.111e-05 1.976e-04 -1.000 4.566e-04 -3.125 0.488 -1.727 -2.943 -3.328 -3.535 -3.619
0.00043772 -1.55000 10.06819 0.8159067035 2.4241628806 0.750 3.178 3.6287 0.602 7 0.545 0.426 44.26 26.64 17.59 13.95 11.32 1 -1e-30 0.00 7.422e-01 2.574e-01 6.305e-05 4.185e-05 1.971e-04 -1.000 4.564e-04 -3.175 0.497 -1.746999999 -2.982 -3.372 -3.583 -3.669
0.00043772 -1.55000 10.06819 0.8159067631 2.4241629005 0.750 3.387 3.6134 0.331 8 0.545 0.396 78.67 43.43 28.06 22.41 18.21 1 -1.06e-06 0.00 7.322e-01 2.675e-01 5.841e-05 5.367e-05 1.982e-04 -1.000 3.386e-04 -3.698 0.504 -1.954 -3.383 -3.843 -4.091 -4.192
0.00043772 -1.55000 10.06819 0.8159068227 2.4241629205 0.750 3.232 3.6242 0.530 8 0.545 0.393 51.54 30.32 19.91 15.81 12.84 1 -5.17e-07 0.00 7.322e-01 2.675e-01 5.841e-05 5.367e-05 1.982e-04 -1.000 3.386e-04 -3.309 0.514 -1.802 -3.085 -3.492 -3.713 -3.803
0.00043772 -1.55000 10.06819 0.8159068823 2.4241629404 0.749 3.087 3.6370 0.726 8 0.545 0.393 34.02 21.29 14.21 11.23 9.11 1 -2.63e-07 0.00 7.322e-01 2.675e-01 5.841e-05 5.367e-05 1.982e-04 -1.000 3.386e-04 -2.947 0.447 -1.657 -2.805 -3.166 -3.360 -3.438
0.00043772 -1.55000 10.06819 0.8159070611 2.4241630001 0.747 2.892 3.6543 0.989 8 0.545 0.393 19.42 13.22 9.01 7.07 5.73 2 -1.04e-07 0.00 7.322e-01 2.675e-01 5.841e-05 5.367e-05 1.982e-04 -1.000 3.386e-04 -2.459 0.371 -1.423 -2.402 -2.709 -2.870 -2.933
0.00043772 -1.55000 10.06819 0.8159072995 2.4241630798 0.744 2.897 3.6537 0.979 8 0.545 0.393 19.80 13.44 9.15 7.19 5.82 2 -1.08e-07 0.00 7.322e-01 2.675e-01 5.841e-05 5.367e-05 1.982e-04 -1.000 3.386e-04 -2.473 0.375 -1.43 -2.414 -2.722 -2.884 -2.949
0.00043772 -1.55000 10.06819 0.8159075975 2.4241631794 0.741 2.995 3.6450 0.845 8 0.546 0.393 26.29 17.10 11.52 9.08 7.36 1 -1.74e-07 0.00 7.322e-01 2.675e-01 5.841e-05 5.367e-05 1.982e-04 -1.000 3.386e-04 -2.717 0.415 -1.548 -2.617 -2.952 -3.130 -3.202
0.00043772 -1.55000 10.06819 0.8159079552 2.4241632990 0.737 3.150 3.6312 0.632 8 0.546 0.393 41.33 25.10 16.61 13.17 10.69 1 -3.71e-07 0.00 7.322e-01 2.675e-01 5.841e-05 5.367e-05 1.982e-04 -1.000 3.386e-04 -3.105 0.490 -1.717 -2.927 -3.309 -3.515 -3.599
0.00043772 -1.55000 10.06819 0.8159083724 2.4241634384 0.733 3.284 3.6192 0.448 8 0.546 0.393 61.18 35.00 22.82 18.18 14.77 1 -7.06e-07 0.00 7.322e-01 2.675e-01 5.841e-05 5.367e-05 1.982e-04 -1.000 3.386e-04 -3.441 0.555 -1.834 -3.179 -3.608 -3.841 -3.935
0.00043772 -1.55000 10.06819 0.8159088492 2.4241635978 0.728 3.373 3.6112 0.324 8 0.547 0.393 79.51 43.68 28.20 22.55 18.32 1 -1.08e-06 0.00 7.322e-01 2.675e-01 5.841e-05 5.367e-05 1.982e-04 -1.000 3.386e-04 -3.662 0.587 -1.883 -3.331 -3.798 -4.051 -4.154
0.00043772 -1.55000 10.06819 0.8159094453 2.4241637970 0.722 3.422 3.6067 0.254 8 0.547 0.393 92.24 49.50 31.77 25.46 20.69 1 -1.39e-06 0.00 7.322e-01 2.675e-01 5.841e-05 5.367e-05 1.982e-04 -1.000 3.386e-04 -3.785 0.603 -1.904 -3.411 -3.901 -4.167 -4.274
0.00043772 -1.55000 10.06819 0.8159100413 2.4241639962 0.716 3.447 3.6043 0.215 8 0.548 0.393 100.09 52.99 33.90 27.20 22.11 1 -1.6e-06 0.00 7.322e-01 2.675e-01 5.841e-05 5.367e-05 1.982e-04 -1.000 3.386e-04 -3.849 0.614 -1.911 -3.451 -3.954 -4.227 -4.336
0.00043772 -1.55000 10.06819 0.8159106970 2.4241642154 0.709 3.464 3.6027 0.188 8 0.548 0.393 105.88 55.51 35.43 28.45 23.13 1 -1.77e-06 0.00 7.322e-01 2.675e-01 5.841e-05 5.367e-05 1.982e-04 -1.000 3.386e-04 -3.890 0.624 -1.913 -3.476 -3.988 -4.265 -4.376
0.00043772 -1.55000 10.06819 0.8159133792 2.4241651119 0.550 -9.999 4.0000 1.730 9 0.550 0.000 0.00 0.00 0.00 0.00 0.00 -1 -1e-30 0.00 7.322e-01 2.675e-01 5.841e-05 5.367e-05 1.982e-04 -1.000 3.386e-04 29.767 30.101 29.983999999 30.241 30.470 30.551 30.639
